X,Y,SITEADDRESS,CITY,ZIPCODE,PERMITSTATUS,PERMITYEAR,PROJECTNAME,PROJECTDESCRIPTION,ISSUEDDATE,TOTALPAID,SUBAREA,NEIGHBORHOODAREA,SUBTYPE,ZONING,LOTSIZE
-122.186616842,47.6239729590001,1515 116th Ave NE,Bellevue,980043811,Closed,2021,515 116th Avenue Northeast,INSTALL:&#13;&#10;At location in the courtyard dig down aprx 4 feet to access the sewer line installing shoring as needed. &#13;&#10;Once we access the sewer line remove a section of pipe attempting to clear the rest of the line. &#13;&#10;Once the line is flowing properly we will bed the pipe with rock and prep for city inspection. &#13;&#10;After city inspection is complete we will backfill the hole installing a garden box over the clean out for visual as well as to prevent a tripping hazard.,2021/08/19 06:59:59+00,850.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,78798.0
-122.176148612,47.62380683600001,1646 123rd Ave NE  - Lot 6,Bellevue,980052101,Issued,2021,Block 6 - Side Sewer Permit (Grease Interceptor),"Side sewer connection for grease interceptor for Block 6 office building., 20-109080 BB, 20-111133 BB",2021/05/24 06:59:59+00,850.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Closed,2021,Block 5A - Irrigation Meter (Infrastructure),"Irrigation meter connection permit for Block 5A infrastructure., 20-110219 BB, 21-111091 BB",2021/09/28 06:59:59+00,34747.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Closed,2021,Block 5A - Irrigation Meter (Building),"Irrigation meter connection for Block 5A office building., 20-110219 BB, 21-111091 BB",2021/09/28 06:59:59+00,34747.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.200953815,47.607754281000005,302 Bellevue Way SE,Bellevue,98004,Pending,2021,HU DEVELOPMENT - 1 inch Domestic Residential,"new 1"" water meter for residential, 20-103709 UE",,170.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,16556.0
-122.200953815,47.607754281000005,302 Bellevue Way SE,Bellevue,98004,Pending,2021,HU DEVELOPMENT - 1 inch Domestic Commercial,"New 1"" water service & meter for commercial space, 20-103709 UE",,170.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,16556.0
-122.200953815,47.607754281000005,302 Bellevue Way SE,Bellevue,98004,Pending,2021,HU DEVELOPMENT - 0.75 IRR,"Proposed 3/4"" IRRIGATION service, 20-103709 UE",,170.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,16556.0
-122.122307316,47.61645272,16315 NE 8th St,Bellevue,980073913,Ready to Issue,2021,PSE Lake Hills Main St south irrigation,"Installation of new irrigation system for new landscaping related to the PSE Lake Hills Phantom Lake 115kV project, permit # 18-133452. Exact location of new water meter TBD, to be coordinated with PSE for new electric service. City irrigation contact is Mike Hauer.",,37590.0,Crossroads,Lake Hills,Nonresidential,[O] Office,72734.0
-122.176148612,47.62380683600001,1646 123rd Ave NE  - Lot 6,Bellevue,980052101,Ready to Issue,2021,Block 6 - Irrigation Meter (Building),"Irrigation meter for Block 6 Office Building., 20-109080 BB, 20-111133 BB
Do not drop in meter until the inspector give OK, lock off meter until backflow test has been completed.",,34747.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176148612,47.62380683600001,1646 123rd Ave NE  - Lot 6,Bellevue,980052101,Ready to Issue,2021,Block 6 - Irrigation Meter (Infrastructure),"Irrigation meter for Block 6 Infrastructure., 20-109080 BB, 20-111133 BB",,34747.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.17896052799999,47.6235203370001,12040 NE Spring Blvd,Bellevue,98005,Closed,2021,Retail and Bike Pavilion - Domestic Water Meter,"Domestic water meter connection for Retail and Bike Pavilion., 19-126131 BB. Do not drop in meter until inspector gives ok.",2021/03/24 06:59:59+00,55191.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.143513461,47.577795408,14725 SE 36th St,Bellevue,,Issued,2021,Eastview Corporate Plaza,"The project will expand the existing parking lot on the lot and will extend it into the adjacent lot in an attempt to bring the adjacent office building closer to being into code compliance for the number of parking spaces provided., 21 110044 bw",2021/08/10 06:59:59+00,3400.0,Eastgate,Eastgate,Nonresidential,[O] Office,45748.0
-122.187614091,47.605872711000096,405 114th Ave SE,Bellevue,980046424,Closed,2021,Cordova TI,FIRE ALARM SYSTEM DESIGN FOR THE TENANT IMPROVEMENT FLOOR PLAN RELOCATE 2 SMOKES DETECTORS AND 1 PULL STATION. 1 EXISTING BOOSTER POWER SUPPLY WITH 29 NEW OR RELOCATED NOTIFICATION APPLIANCES,2021/08/18 06:59:59+00,779.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,77549.0
-122.127868702,47.629201816000005,2125 158th Ct NE  - Bldg C,Bellevue,980082409,Issued,2021,BELLEVUE TECH AMENITY CENTER,Relocate existing initiating and notification devices for new amenity center layout. All devices are existing.,2021/08/28 06:59:59+00,599.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.186390556,47.607609804,301 116th Ave SE,Bellevue,980046401,Issued,2021,L0364 - I-405 Corporate Center - 5th Fl Suite 500,Add 5 Notification devices to existing FA system,2021/07/29 06:59:59+00,539.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[OLB] Office and Limited Business,157375.0
-122.15448523299999,47.5801400810001,13920 SE Eastgate Way  - Bldg 2,Bellevue,98005,Pending,2021,Sunset FA Upgrade Bldg. 2,Replace existing Fire Alarm system.,,716.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,
-122.156379414,47.580656334,13810 SE Eastgate Way  - Bldg 1,Bellevue,,Pending,2021,Sunset FA Upgrade Bldg. 1,Replace existing Fire Alarm system.,,717.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,
-122.152882634,47.632211452,14030 NE 24th St,Bellevue,980073729,Issued,2021,Phynet Dermatology Ste 201,Tenant improvement:  Installing 26 new devices and tying in to the existing system.,2021/09/21 06:59:59+00,632.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,39588.0
-122.15330741700001,47.58264576,3150 139th Ave SE,Bellevue,98005,Closed,2021,"QR Sunset N Bldg 4 Levs 4, 5 Intellectual Ventures","Modify existing fire alarm system Sunset Bldg 4 Levels 4, 5, Intellectual Ventures. (3) Horn/Strobes.  Joint venture between Johnson Controls Fire Protection and Pride Electric.",2021/09/08 06:59:59+00,650.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,41528.0
-122.18020156600001,47.612991294,320 120th Ave NE,Bellevue,980053001,Issued,2021,Ridgewood Corp. Building B,"Install new power supplies and annunciator. Demo existing smoke detectors, run new notification circuits. Install new notification devices throughout the building.",2021/09/21 06:59:59+00,903.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.18981549899999,47.596510691999995,1756 114th Ave SE,Bellevue,980046931,Issued,2021,EDIFEC OFFICE TI,RELOACTION AND ADDING NOTIFICATION DEVICES PLUS POWER SUPPLY,2021/09/24 06:59:59+00,490.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,302067.0
-122.17061182799999,47.620305120000104,12715 NE Bellevue-Redmond Rd,Bellevue,98005263,Issued,2021,Yousefian Orthodontics,Add Power supply and notification devices for new Orthodontics office,2021/08/23 06:59:59+00,511.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,
-122.190345271,47.60450291000011,11225 SE 6th St,Bellevue,98004,Closed,2021,OSERAN HAHN,"Relocate existing notification devices, demo existing notification devices. Install two new devices.",2021/09/11 06:59:59+00,454.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Issued,2021,Overlake Suite 102,Fire Alarm TI; replacing 6 devices to the existing fire alarm system in suite 102.  Alarm calculations are not needed because we are not adding devices. Same candela rating is being used.,2021/09/09 06:59:59+00,530.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Issued,2021,"Spring District Block 7, S Bldg, Lv 1, 2, Facebook","Modify existing fire alarm system Spring District Block 7, South Building, Level 1, 2, Facebook.  Add (27), relocate (21) devices.  Joint venture between Johnson Controls Fire Protection and Prime Electric.",2021/10/01 06:59:59+00,932.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.18728235299999,47.6050372220001,11400 SE 6th St,Bellevue,980046423,Issued,2021,Savers,Install power supply and notification appliances in remodeled areas for TI,2021/09/17 06:59:59+00,568.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,119921.0
-122.20687615700001,47.6102456090001,1 100th Ave NE,Bellevue,98004,Issued,2021,Tantallon FACP Replacement,"Replace existing Fire Alarm Control Panel (1) , LCD Annunciator (1) and NAC Panels (2) with new.   Joint venture between Johnson Controls Fire Protection and Main Street Electric.",2021/05/19 06:59:59+00,1300.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,43646.0
-122.18934732,47.607244888000004,300 112th Ave SE,Bellevue,980046412,Closed,2021,Hilton of Bellevue,THIS IS A TENANT IMPROVEMENT PROJECT.  ALL DEVICES EXISTING. NO NEW DEVICES ADDED TO THE EXISTING SYSTEM. NO CHANGE IN NOTIFICATION BATTERY OR VOLTAGE DROP CALCULATIONS. FLAG NOTE: DENOTES DEVICE EXISTING AND RELOCATED FOR UNIT RECONFIGURATION.,2021/03/11 08:00:00+00,671.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,414376.0
-122.18018874399999,47.612277933,220 120th Ave NE,Bellevue,98005,Closed,2021,Bardy Diagnostics,Install new power supply and notification appliances for building TI.,2021/04/19 06:59:59+00,1630.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.13529760799999,47.582761725000104,15395 SE 30th Pl  - Bldg 4,Bellevue,98007653,Closed,2021,L0148 Eastgate B4 Wizard of The Cost,"Add 23 Notification devices, 1 PS, 1 CC1S, 1 Smoke Detector to existing Edwards System",2021/04/06 06:59:59+00,1038.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,L0184 - GW112 - PSCCU TI suite 208,ADD 23 NOTIFICATION DEVICES.,2021/04/28 06:59:59+00,631.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.177139896,47.6209368940001,12258 NE 12th Ln  - Bldg A,Bellevue,980052101,Closed,2021,58702-Wells Fargo,"fire alarm system, adding (5) devices.",2021/04/27 06:59:59+00,513.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.16869875200001,47.582447453,12822 SE 32nd St,Bellevue,98005431,Closed,2021,Millipore Sigma,Replace an existing notification device and install two new notification devices.,2021/04/19 06:59:59+00,447.0,Richards Valley,Woodridge,Nonresidential,[O] Office,86888.0
-122.190124759,47.6377464380001,3006 Northup Way,Bellevue,980041407,Closed,2021,3006 Northup Way - Elevator TI,Upgrade existing fire devices in elevator. 4 devices.,2021/04/23 06:59:59+00,907.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,100173.0
-122.182177959,47.61151985,11900 NE 1st St,Bellevue,98005303,Closed,2021,Chicago Title,Add 4 strobes to small TI,2021/04/21 06:59:59+00,706.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,161252.0
-122.13707102,47.626254163999995,1919 152nd Pl NE,Bellevue,980074211,Closed,2021,Sarodgini Fire Alarm,"This project is the build out of the third floor of an existing building.  there is an existing fire alarm system in the building, it has a voice system.  We will be using the existing circuits on the floor to feed the new devices.  There is adequate power for the new devices.  We are adding no new initiation, we will reroute the existing circuits as needed for the building configuration.",2021/05/18 06:59:59+00,563.0,Crossroads,Crossroads,Nonresidential,[O] Office,49489.0
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Issued,2021,Overlake,"fire alarm system, adding (8) devices.",2021/07/08 06:59:59+00,627.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.17861715299999,47.6225647790001,1525 121st Ave NE,Bellevue,980052101,Closed,2021,Block 7 Level 1 N Facebook Temporary Office TI,"Modify existing fire alarm system Block 7 Facebook Temporary Office TI.  Adding (9) devices, relocating (1) device.  Joint venture between Johnson Controls Fire Protection and Prime Electric.",2021/07/02 06:59:59+00,657.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.19021553399999,47.604501488000004,11235 SE 6th St,Bellevue,98004,Closed,2021,Lincoln Plaza Bldg. A,Relocate one existing notification device. Install one new horn strobe.,2021/06/08 06:59:59+00,521.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Closed,2021,MN Custom Homes,We are relocating existing Horn Strobes and Strobe for proper coverage,2021/06/07 06:59:59+00,568.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.15406912200001,47.583466458000004,3120 139th Ave SE,Bellevue,98005,Closed,2021,Arenanet,"Modify existing fire alarm system at Sunset Corp North, Bldg 3, Levels 4, 5 Arenanet.   Adding (4), relocating (4) devices.  Joint venture between Johnson Controls Fire Protection and Evergreen Power Systems.",2021/07/14 06:59:59+00,538.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,48170.0
-122.190085798,47.6045000660001,11245 SE 6th St,Bellevue,98004,Closed,2021,Simply Fun,Install two new notification devices. Relocate three existing fire alarm notification devices.,2021/06/01 06:59:59+00,519.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.18987796299999,47.5967010630001,1687 114th Ave SE,Bellevue,980046904,Closed,2021,L0263 - BOP Maplewood Bldg - 1st and 2nd Fl Renova,Move existing annunciator from stairwell wall to elevator wall approximately 2',2021/06/01 06:59:59+00,734.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,
-122.18020156600001,47.612991294,320 120th Ave NE,Bellevue,980053001,Closed,2021,KB Homes,Install power supply and notification appliances on existing circuit,2021/06/22 06:59:59+00,805.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.190085798,47.6045000660001,11245 SE 6th St,Bellevue,98004,Closed,2021,QR LINCOLN PLAZA  C ELEVATOR SHUNT,INSTALL NEW HEAT DETECTOR FOR ELEVATOR SHUNT AND TIE INTO FIRE ALARM CONTROL PANEL.,2021/07/02 06:59:59+00,509.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.19021553399999,47.604501488000004,11235 SE 6th St,Bellevue,98004,Closed,2021,QR LINCOLN PLAZA B ELEVATOR SHUNT,INSTALL NEW HEAT DETECTOR FOR ELEVATOR SHUNT AND TIE INTO FIRE ALARM CONTROL PANEL.,2021/07/02 06:59:59+00,509.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.190345271,47.60450291000011,11225 SE 6th St,Bellevue,98004,Closed,2021,Lincoln Plaza A Elevator Shunt,Install new heat detector in elevator machine room and tie into fire alarm control panel.,2021/07/02 06:59:59+00,509.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.13572700600001,47.62692310600001,15241 NE 20th St,Bellevue,980073823,Pending,2021,Sunrise Redmond project,Adding two Gentex GN-S1209F,,193.0,Crossroads,Crossroads,Nonresidential,[O] Office,210442.0
-122.12259426600001,47.556033365000104,5130 164th Ave SE,Bellevue,980061954,Issued,2021,Calvary Chapel,Replace all the existing horn/strobes with strobe only. Add a voice evac panel amplifier in the existing fire alarm control room and add speakers to all the old/existing horn/strobe locations,2021/09/14 06:59:59+00,934.0,Newcastle,Cougar Mountain / Lakemont,Nonresidential,[O] Office,196563.0
-122.165664298,47.631318179000104,2330 130th Ave NE  - Bldg C,Bellevue,98005,Pending,2021,DERMATOPATHOLOGY NORTHWEST,PROVIDE SMOKE DETECTION AND NOTIFICATION SYSTEM FOR SUITE 201,,253.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Pending,2021,"Block 20 Facebook Main Bldg, Phase 1 Office","Phase 1- TI for Spring District Block 20 Facebook, Level P1 - Level 5 office section.  Demo of (167) devices for both Phases 1 and 2.  Add (100) new devices, relocate (116) devices.  Joint venture between Johnson Controls Fire Protection and Prime Electric.",,764.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.18019314,47.6117649110001,150 120th Ave NE,Bellevue,98005,Pending,2021,Windermere,Install power supply and notification appliances for TI,,208.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,143349.0
-122.17505862899999,47.620426771000005,1227 124th Ave NE,Bellevue,980052101,Pending,2021,Spring District-FB-Block 20-Cafe,"Phase 2 of Facebook remodel of Spring District Block 20. Relocate existing devices, provide new devices. Demolition of the space occurred during phase 1.  55 new devices and relocating 18.",,450.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
